,ID,Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
212,2017-En-22247,"9 -9 vs Atlanta this yr, 2 - 11 vs Rockies and DBacks this yr. That's a combined 11 - 20 vs 3 atrocious teams in NL awful",1,0,1,0,0,0,0,0,0,0,0
213,2017-En-30536,I see I'll be hovering over the block button today with much glee.,0,1,0,0,1,0,1,0,0,0,0
214,2017-En-21680,"experience all plays a role in that, it's education and preparedness not fear",0,1,0,1,0,0,1,0,0,0,0
215,2017-En-21448,"uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one awful",1,0,1,0,0,0,0,0,0,0,0
216,2017-En-30062,as always it was indeed a wonderful experience flying with you guys today bestinbusiness delight happyme,0,0,0,0,1,0,1,0,0,1,1
217,2017-En-40044,Summer officially ends today. sadness,0,0,0,0,0,0,0,0,1,0,0
218,2017-En-10476,seriously dude buy some bubble tape for your phones. snap broke another phone,1,0,1,0,0,0,0,0,0,0,0
219,2017-En-30362,"Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....",0,0,0,0,1,0,1,0,0,0,0
220,2017-En-21270,holy shit...what the hell happened to your lips!! Fix that shit! mtv teenmom horrible,1,0,1,0,0,0,0,0,0,0,0
221,2017-En-10631,"Grateful for all the hungry people in my life! Hungry to learn, change, grow, help, etc - not sure anybody has it better!",0,0,0,0,1,0,1,0,0,0,0
222,2017-En-40983,final vestiges of my 90's childhood were just dashed on the shoals of hearing a house cover of Tracy Chapman's 'fast car' at the dayjob,0,0,0,0,0,0,0,0,1,0,0
223,2017-En-30760,did you see the gleeful look on 's face when criminal Don King used the 'n' word to denigrate Blacks?,1,0,1,0,1,0,0,0,0,0,0
224,2017-En-31575,Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them,1,1,1,0,0,0,0,0,0,0,0
225,2017-En-10449,Hey folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ angry annoyed,1,0,1,0,0,0,0,0,0,0,0
226,2017-En-22138,don't get discouraged! it's early on & it can get overwhelming. keep reading & use cue cards smiling smiling eyes it'll get better!!,0,0,0,0,1,0,1,0,0,0,0
227,2017-En-30775,I need a bit of GBBO to cheer me up after a terrible day!,0,0,0,0,0,0,1,0,1,0,0
228,2017-En-21906,When says she's releasing more IdinaParty tickets and you set an alarm to not miss it... fingerscrossed Idina.,0,1,0,0,1,0,1,0,0,0,1
229,2017-En-30647,he's just lucky...bad pitchers...WHATEVER...ElKracken is legit future gottawearshades LetsGoYankees,1,0,1,0,0,0,1,0,0,0,0
230,2017-En-20118,in my dream....They were trying to steal my kidney!!! blackmarket whydidiwatchthat,1,0,0,1,0,0,0,0,0,0,0
231,2017-En-41526,I was not made for this world. empath unhappy,0,0,0,0,0,0,0,0,1,0,0
232,2017-En-22051,"Df not be afraid to take a chance on peace, to teach peace, to live peace.Peace will be the last wordvof history Pope John Paul II",0,0,0,0,1,1,1,0,0,0,1
233,2017-En-10667,"some of those haters are just taught hate and not shown love. There is a good quote that goes to your comment tiff, treat",1,0,0,0,0,0,0,0,1,0,0
234,2017-En-21518,i'm... nervous about this test rip,0,1,0,1,0,0,0,0,1,0,0
235,2017-En-10760,"Tiangong 1, China's first space laboratory, will come to a fiery end in late 2017. The average decommissioned satellite either burns ...",0,0,0,0,0,0,0,0,0,0,0
236,2017-En-31527,breezy deserve it..,0,1,0,0,1,0,1,0,0,0,0
237,2017-En-21846,"My main hesitation to going to the Plus size. But if Apple can get the Plus to the 6 size, think of the ASP jump",0,1,0,0,0,0,1,0,1,0,0
238,2017-En-31216,chirp look out for them Cars coming from the Wesszzz,0,1,0,0,0,0,0,0,0,0,0
239,2017-En-40762,"she's ahead in the polls & after Trumps dismal performance at upcoming debate, it will be an easy win for Hillary.",0,1,0,0,1,0,1,0,0,0,0
240,2017-En-30231,Ryan Gosling and Eva Mendes finally ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love,0,0,0,0,1,1,0,0,0,0,0
241,2017-En-40881,"April 25th, 2010 for me. Keep up the good work!! sober prouder",0,0,0,0,1,0,1,0,0,0,1
242,2017-En-30560,"Hey u never know, Channel 4's version of GBBO might actually be quite good. A few adverts aren't the end of the world. optimism",0,0,0,0,1,1,1,0,0,0,0
243,2017-En-10921,"i turn the game on wanting to play madden, and before i load up a game i just turn it off now.",0,0,0,0,0,0,0,0,0,0,0
244,2017-En-30838,i was so embarrassed when she saw us i was like knvfkkjg she thinks we're stalkers n then she starts waving all cheerfully inviting us in weary,0,0,0,0,0,0,0,1,1,0,0
245,2017-En-11520,"Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad medical mask medical mask",0,0,1,0,0,0,0,1,1,0,0
246,2017-En-40916,I can't wait for you to listen to my new single 'Mystery' and my new album savoring food . newmusic newsingle newalbum 2016 popmusic dark,0,1,0,0,1,1,0,0,0,0,0
247,2017-En-31406,Your future is bright. Remember,0,0,0,0,1,0,1,0,0,0,0
248,2017-En-21127,Lets start there,0,0,0,0,0,0,0,0,0,0,0
249,2017-En-41030,Anybody know a good place to book a show in Montreal on short but not super-short notice? punkrock postpunk blues,0,1,0,0,0,0,1,0,0,0,1
250,2017-En-21742,"Don't be afraid of the space between your dreams and reality. If you can dream it, you can make it so",0,0,0,1,0,0,1,0,0,0,1
251,2017-En-31202,"Styles sparkling heart Heart so pure and smile so bright, I love you more than the number of stars at night. Kindly follow me please Harry? 90,127",0,0,0,0,1,1,1,0,0,0,0
252,2017-En-11483,finally leaving my first job soon. i've been working here since i was 16. going to be kind of bitter sweet,0,0,0,0,0,0,0,0,1,0,0
253,2017-En-10772,"As your own lives in order to complete our amazing life journey successfully, it is there.",0,0,0,0,1,0,1,0,0,1,0
254,2017-En-21248,don't get me started on town centre. Used to go every week.... not been for 18 months horrible,1,0,0,1,0,0,0,0,0,0,0
255,2017-En-21709,Hope I sleep - no nightmare of Bakewell tarts yuk GBBO,0,0,0,1,0,0,0,0,0,0,0
256,2017-En-41358,will brawndo cure my depression? Idiocracytoday,0,0,0,0,0,0,0,0,1,0,0
257,2017-En-40573,Why is it that we rejoice at a birth and grieve at a funeral? It is because we are not the person involved. Mark Twain,0,0,0,0,0,0,1,0,0,0,0
258,2017-En-11373,"TheWordOfGOD taught, preached correctly will ComfortTheAfflicted & AfflictTheComfortable; it will offend & TellTheTruth AboutSin!",0,0,0,0,1,0,1,0,0,0,0
259,2017-En-10420,india will take revenge by making 3 new movies like phantom and they will be like ghus k maren ge this is how indian army take revenge,1,1,1,0,0,0,1,0,0,0,0
260,2017-En-21821,what highlights ? I would imagine you will only have 30 seconds of highlights for the whole season so far . venkysout,0,1,0,0,0,0,0,0,0,0,0
261,2017-En-10076,I dislike people who get offended by the littlest shit .,1,0,1,0,0,0,0,0,0,0,0
262,2017-En-22092,you look adorable awe,0,0,0,0,1,1,0,0,0,0,0
263,2017-En-21866,"awe, miss y'all too!:)",0,0,0,0,1,1,0,0,1,0,1
264,2017-En-41432,"sadly I don't think I'll see you on tour, but have fun, you're gonna rock! party popper OK hand light skin tone blue heart HotForMeTour",0,0,0,0,1,0,0,0,1,0,0
265,2017-En-10571,I gave up KENDRICK LAMAR to eat barbecue with him.,0,1,0,0,1,0,1,0,0,0,0
266,2017-En-40480,"'so shines a good deed in a weary world' Roald Dahl, Charlie and the Chocolate Factory",0,1,0,0,1,0,1,0,0,0,0
267,2017-En-20446,New play through tonight! Pretty much a blind run. Only played the game once and maybe got 2 levels it. Rage horror,1,0,1,1,0,0,0,0,0,0,0
268,2017-En-41049,F'n morons u23 SMFH can't just be lackadaisical,1,0,1,0,0,0,0,0,1,0,0
269,2017-En-10951,caitlin ur road rage gives me anxiety.,1,0,0,1,0,0,0,0,0,0,0
270,2017-En-40840,Rooney is 5 yards off the pace in a League Cup game against Northampton Town. Let that sink in for a moment. MUFC,0,1,0,0,1,0,1,1,0,0,0
271,2017-En-30211,brings back great memories of hilarity on SATURDAYNIGHTLIVE,0,0,0,0,1,1,0,0,0,0,0
272,2017-En-40079,my god is a full shilling? Seriously you need a major rethink or no lab gove in your lifetime sad,0,0,0,0,0,0,0,1,1,0,0
273,2017-En-10458,"significantly, with a bitter smile, 'let me",1,0,1,0,0,0,0,0,0,0,0
274,2017-En-21931,just trying to go home tonight? A run on 2nd and 20 and a run on 3rd and 20? That's what champs do...sike losers terrible,1,0,1,0,0,0,0,1,0,0,0
275,2017-En-30676,This is why I drink and watch You're the Worst as a way to cheer myself up.,0,0,1,0,0,0,1,0,1,0,0
276,2017-En-20171,these horrific situations will only get worse if trump is elected. vote Hillary.,0,0,0,1,0,0,0,0,0,0,0
277,2017-En-30591,He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.,0,0,0,0,1,0,0,0,0,0,0
278,2017-En-41022,Need advice on how to get out of this rut!!!! needmotivation,0,1,0,0,0,0,1,0,0,0,1
279,2017-En-40080,in health we did a think about depression and now i feel like i have it,0,0,0,0,0,0,0,0,1,0,0
280,2017-En-30101,McMenemy It'll be easy to spot the parade of tiny weans in expensive jammies. Really is hilarious!,0,0,0,0,1,0,0,0,0,0,0
281,2017-En-21111,"mattmilne76 Thank you for letting us know! Please do not hesitate to contact us in the future, if our assistance is needed. Thank you!",0,1,0,0,1,0,1,0,0,0,0
282,2017-En-20872,Are there any horror sites that would be interested in my writing a guest article/review? Been really craving a literary outlet lately.,0,1,0,1,0,0,0,0,0,0,1
283,2017-En-21442,Worry is a down payment on a problem you may never have'. Joyce Meyer. motivation leadership,0,0,0,0,1,0,1,0,0,0,0
284,2017-En-41312,Muscled man with huge heart is messing with my brain and heart. lost confused,0,0,0,0,0,0,0,0,1,0,0
285,2017-En-21529,Follow this amazing Australian author fiction zombies angels demons vampires werewolves follow authorlove,0,1,0,0,1,1,1,0,0,0,1
286,2017-En-20455,Joe Trump says the refugee situation 'is not just about terrorism it's about quality of life.' Take note.,1,0,1,1,0,0,0,0,0,0,0
287,2017-En-40956,I'm wearing all black tomorrow to mourn. loudly crying broken heart,0,0,1,0,0,0,0,1,1,0,0
288,2017-En-40594,"I'm at 349 and just decoded 20 or more blues and not one was over 340, where you getting your blues?",0,1,0,0,0,0,0,0,0,0,0
289,2017-En-20248,Hes right when the Civil war starts it will be wall to wall terrorism and i don't fancy the Muzzy's chances,1,1,1,1,0,0,0,0,0,0,0
290,2017-En-30916,THANK YOU FOR MY OBAMA CUT OUT!!!!!! I am elated that he's back home smiling heart-eyes,0,0,0,0,1,1,1,0,0,0,0
291,2017-En-21943,"*laughs louder this time, shaking my head* That was really cheesy, wasn't it?",0,0,0,0,1,0,0,0,0,0,0
292,2017-En-21202,Whatt a trailerrrr !!! RanbirKapoor AishwaryaRaiBachchan i am COMPLETELY BLOWN !! awestruck longingformore,0,1,0,0,1,0,1,0,0,1,1
293,2017-En-20824,"so bad...Slash prices or send them to refugee camps, like team gear after they lose championships.",1,0,1,0,0,0,0,0,1,0,0
294,2017-En-20392,When my 4yo is gone I blast gothcore music. She has anxiety & I can't listen 2 it around her bcuz it's 'too spooky'. *sigh* momlife,0,0,0,1,0,0,0,0,1,0,0
295,2017-En-21868,It's pretty clear I can't stand no tolerance for habitual liars. Not a Trump fan either so what's a citizen to do?,1,0,1,0,0,0,0,0,1,0,0
296,2017-En-22188,will showing off biceps scare you?,0,0,0,1,0,0,0,0,0,0,0
297,2017-En-31355,glee,0,0,0,0,1,0,0,0,0,0,0
298,2017-En-41301,Awake at 5.30am with a seriously bad throat weary weary weary weary medical mask thermometer glands feel huuuuuuuge and I'm in uni soon! grim,1,0,1,0,0,0,0,0,1,0,0
299,2017-En-20728,courage the cowardly dog is like american horror story for kids,0,0,0,1,0,0,0,0,0,0,0
300,2017-En-21550,This is awful,0,0,1,0,0,0,0,0,0,0,0
301,2017-En-30759,Gloriosa Bazigaga on Rwanda work: 'I lost relatives in genocide but 15 yrs of peacebuilding has given me optimism it's within our power',0,0,0,0,0,0,1,0,0,0,0
302,2017-En-30313,Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. glee,0,0,0,0,1,1,1,0,0,0,0
303,2017-En-31111,A smile doesn't always mean a person is happy . Sometimes it simply means they are strong enough to face their own problems .,0,0,0,0,1,0,1,0,1,0,0
304,2017-En-40504,mhchat Childhood experiences inform adult relationships. We have associative memories Not a question of ability to process,0,1,0,0,0,0,0,0,1,0,0
305,2017-En-40925,"Texans and Astros both shut out tonight. Houston, we're back to normal. texans Astros sadness losers",0,0,0,0,0,0,0,0,1,0,0
306,2017-En-11194,nick fury,1,0,1,0,0,0,0,0,0,0,0
307,2017-En-21282,and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets nightmare,0,0,0,1,0,0,0,0,1,0,0
308,2017-En-21249,don't get me started on town centre. Used to go every week.... not been for 18 months,0,0,0,0,0,0,0,0,1,0,0
309,2017-En-30912,The race advances only by the extra achievements of the individual. You are the individual. ~Charles Towne inspire,0,0,0,0,1,0,1,0,0,0,0
310,2017-En-11223,"both, scrap *ll the rage instead",1,0,0,0,0,0,0,0,0,0,0
311,2017-En-40541,Just told me wife there was a chance it would be 2 Sydney teams in AFL grand final. Her response: 'there's two SYDNEY AFL teams?' serious,0,1,1,0,0,0,1,0,0,1,0
312,2017-En-10415,I think they may be offended,0,1,0,0,0,0,0,0,0,0,0
313,2017-En-40018,bruno wow I'm just really sadden by that. Terrible,0,0,1,0,0,0,0,0,1,0,0
314,2017-En-30791,I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,1,0,1,0,0,0,0,1,0,0,0
315,2017-En-20558,I hate that a black lady is painting herself white on the internet for laughs and likes... BadForm DidntLaugh,1,0,1,0,0,0,0,0,1,0,0
316,2017-En-20442,can't believe Mint fest is two days away and i hate my outfit weary weary see-no-evil monkey nightmare,1,0,1,1,0,0,0,0,1,0,0
317,2017-En-40912,Urgent need to get a new job. The constant gloom of my current one is getting a bit ridiculous now.,0,1,0,0,0,0,0,1,1,0,0
318,2017-En-11359,"Glasgow Girls' is a real tonic eclectic range of songs, barbed humour and eloquence in its fiery rage against injustice",1,1,1,1,1,0,1,0,0,0,0
319,2017-En-10918,Eat my ass' is no longer an insult,1,0,1,0,0,0,0,0,1,0,0
320,2017-En-31321,These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute smiling heart-eyes smiling heart-eyes,0,0,0,0,1,1,0,0,0,0,0
321,2017-En-30148,"It's not that the man did not know how to juggle, he just didn't have the balls to do it. funny pun punny lol",0,0,0,0,1,0,1,0,0,0,0
322,2017-En-21105,So is texting a guy 'I'm ready for sex now' considered flirting?',0,1,0,0,0,0,0,0,0,0,1
323,2017-En-30048,Retweeted GunnySmith93 ( Days like today I am happy to be alive! blessed,0,0,0,0,1,0,1,0,0,0,0
324,2017-En-30862,"I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!",0,0,0,0,1,1,0,0,0,0,0
325,2017-En-31431,Impractical Jokers...practically genius!!! good4thesoul ImpracticalJokers bingewatching,0,0,0,0,1,0,1,0,0,0,0
326,2017-En-20523,car rental you have made realize why I always use What a !! disgusted,1,0,1,0,0,0,0,0,1,0,0
327,2017-En-21435,Why is it so windy? So glad I didn't ride my bike. fear wind,0,0,0,1,1,0,0,0,0,1,0
328,2017-En-30588,"The point of living, and being an optimist, is to be foolish enough to believe the best is yet to come' - Peter Ustinov optimism quote",0,0,0,0,0,0,1,0,0,0,0
329,2017-En-10401,Quite the response of retaliation from Weiner in getting revenge on Huma & Hillary 'clam digging'. AllScumbags,1,0,1,0,0,0,0,0,0,0,0
330,2017-En-30586,My ukulele bag has fallen apart. neutral WELLL AT LEAST my life hasn't yet!! Joys quote problemsolving behappy,0,0,0,0,1,0,1,0,0,0,0
331,2017-En-21668,"Brb, going 2 start killing random white people going about their normal days. Don't worry though i'm white, so they will safely apprehend me",1,1,1,0,0,0,0,0,1,0,0
332,2017-En-31468,". mentions his high school-aged daughters, 'should be a joyous occasion' when they go to college, not bring 'fear,' 'trepidation'",0,0,0,1,1,0,1,0,0,0,0
333,2017-En-30801,"When u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want, 4give me if I'm not elated 2 start a conversation with u",1,0,1,0,1,0,0,0,0,0,0
334,2017-En-22058,they're both pretty awful when you look at them historically,1,0,1,0,0,0,0,0,0,0,0
335,2017-En-30260,"aaa Cam animated that, so proud of our boy",0,0,0,0,1,0,1,0,0,0,0
336,2017-En-21166,Having a terrific Tuesday? Crush it today with the Power of 4. Treat your internet like Pizza =D PowerOf4,0,0,0,0,0,0,0,0,0,0,0
337,2017-En-30301,Watch this amazing live.ly broadcast by lively musically,0,1,0,0,1,0,1,0,0,0,0
338,2017-En-20623,broken policy' blasio <> trump giuliani 'broken windows' all part of 'pecking order' bully politics america RESIST motto,1,0,1,0,0,0,0,0,0,0,0
339,2017-En-30143,"Mate the thing I get excited about in my profession are mad. A client said she opened her bowels, I'm rejoicing",0,0,0,0,1,0,0,0,0,0,0
340,2017-En-21839,'Don't you know how nervous I was to see you?',0,0,0,1,0,0,0,1,1,0,0
341,2017-En-20187,Worst than going to the morgue to do a positive ID. horrible Reuters,1,0,1,1,0,0,0,0,0,0,0
